"modul","semester","termin","pruefer","anzahl","bestanden","nichtBestanden","schnitt","schnittBestanden","X1_0","X1_3","X1_7","X2_0","X2_3","X2_7","X3_0","X3_3","X3_7","X4_0","X5_0","ohneNote"
24289,60,"19.02.2015","Baskaran",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29462,55,"18.10.2012","Trimborn",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29462,55,"01.08.2012","Trimborn",14,12,2,2.086,1.6,21.4,28.6,7.1,14.3,7.1,NA,7.1,NA,NA,NA,14.3,NA
29462,57,"09.10.2013","Trimborn",11,9,2,2.536,1.989,18.2,27.3,NA,18.2,NA,NA,NA,NA,NA,18.2,18.2,NA
29462,57,"17.07.2013","Trimborn",18,16,2,2.622,2.325,11.1,16.7,NA,22.2,NA,11.1,NA,16.7,NA,11.1,11.1,NA
29462,59,"15.10.2014","Trimborn",12,11,1,2.533,2.309,8.3,NA,8.3,25,16.7,25,NA,NA,NA,8.3,8.3,NA
29462,59,"30.07.2014","Trimborn",17,15,2,2.441,2.1,5.9,17.6,11.8,17.6,17.6,NA,5.9,5.9,NA,5.9,11.8,NA
29462,61,"12.10.2015","Berger",19,16,3,3.016,2.644,5.3,NA,5.3,21.1,10.5,5.3,10.5,10.5,5.3,10.5,15.8,NA
29462,61,"03.08.2015","Berger",45,24,21,3.936,3.004,NA,2.2,NA,4.4,13.3,2.2,6.7,6.7,4.4,13.3,46.7,NA
29690,55,"11.07.2012","Aytimur",23,14,9,3.057,1.807,4.3,13,13,17.4,8.7,4.3,NA,NA,NA,NA,39.1,NA
29979,56,"27.05.2013","Krenz",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29979,56,"26.03.2013","Krenz",14,11,3,2.575,2.355,14.3,14.3,NA,7.1,NA,7.1,14.3,14.3,NA,7.1,7.1,14.3
29979,56,"25.02.2013","Krenz",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29979,56,"12.02.2013","Krenz",11,9,2,2.618,2.089,9.1,NA,27.3,18.2,NA,9.1,18.2,NA,NA,NA,18.2,NA
29979,58,"28.03.2014","Krenz",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29979,58,"12.02.2014","Krenz",16,16,0,2.313,2.312,6.3,6.3,18.8,6.3,25,12.5,12.5,6.3,6.3,NA,NA,NA
30104,56,"19.02.2013","Strulik",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30104,56,"18.02.2013","Strulik",17,16,1,2.153,1.975,11.8,23.5,11.8,17.6,5.9,5.9,11.8,NA,NA,5.9,5.9,NA
30104,58,"18.02.2014","Strulik",23,20,3,2.578,2.215,8.7,21.7,13,4.3,8.7,8.7,NA,4.3,8.7,8.7,13,NA
30104,60,"17.02.2015","Strulik",32,24,8,2.981,2.308,9.4,6.3,15.6,6.3,3.1,12.5,3.1,12.5,NA,6.3,25,NA
30104,62,"23.02.2016","Strulik",26,23,3,2.523,2.2,7.7,7.7,15.4,19.2,15.4,3.8,3.8,7.7,3.8,3.8,11.5,NA
31457,55,"31.07.2012","Vollmer",24,22,2,2.133,1.873,NA,8.3,41.7,25,12.5,4.2,NA,NA,NA,NA,8.3,NA
31457,57,"04.07.2013","Vollmer",42,42,0,1.824,1.824,7.1,23.8,33.3,16.7,NA,9.5,9.5,NA,NA,NA,NA,NA
31457,59,"15.09.2014","Vollmer",29,28,1,2.045,1.939,10.3,17.2,17.2,24.1,10.3,6.9,3.4,3.4,3.4,NA,3.4,NA
36435,56,"18.02.2013","Baskaran",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36491,56,"20.12.2012","Vollmer",34,31,3,2.541,2.303,2.9,14.7,11.8,5.9,14.7,20.6,11.8,2.9,5.9,NA,8.8,NA
36491,58,"25.04.2014","Vollmer",13,12,1,2.246,2.017,15.4,23.1,7.7,15.4,7.7,NA,7.7,7.7,NA,7.7,7.7,NA
36491,58,"07.02.2014","Vollmer",26,20,6,2.977,2.37,7.7,7.7,15.4,3.8,3.8,7.7,11.5,11.5,7.7,NA,23.1,NA
36491,60,"18.12.2014","Vollmer",30,25,5,2.797,2.356,13.3,6.7,6.7,10,10,6.7,6.7,13.3,6.7,3.3,16.7,NA
36496,56,"11.01.2013","Vollmer",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36602,59,"29.09.2014","Schwager",10,7,3,3.22,2.457,NA,NA,10,10,30,NA,NA,20,NA,NA,30,NA
36602,59,"30.07.2014","Schwager",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36602,61,"21.10.2015","Schwager",13,12,1,3,2.833,NA,15.4,7.7,7.7,7.7,7.7,NA,7.7,15.4,23.1,7.7,NA
36602,61,"22.07.2015","Schwager",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37211,58,"20.12.2013","Schwager",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37211,59,"06.06.2014","Schwarz",13,13,0,2.092,2.092,NA,23.1,23.1,NA,30.8,7.7,7.7,7.7,NA,NA,NA,NA
37211,61,"22.05.2015","Schwarz",16,15,1,2.381,2.207,NA,6.3,18.8,31.3,6.3,18.8,6.3,6.3,NA,NA,6.3,NA
43402,58,"08.12.2013","Lay",16,14,2,2.4,2.029,6.3,12.5,25,6.3,12.5,18.8,NA,6.3,NA,NA,12.5,NA
43402,61,"23.05.2015","Lay",16,16,0,2.019,2.019,NA,6.3,18.8,43.8,25,6.3,NA,NA,NA,NA,NA,NA
43191,58,"05.01.2014","Baskaran",10,10,0,1.93,1.93,NA,30,10,30,10,20,NA,NA,NA,NA,NA,NA
43191,60,"11.01.2015","Baskaran",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43191,61,"18.05.2015","Baskaran",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43191,61,"11.01.2015","Baskaran",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43453,59,"07.10.2014","Prettner",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43453,59,"12.08.2014","Prettner",21,21,0,2.095,2.095,23.8,14.3,9.5,19,NA,4.8,9.5,4.8,4.8,9.5,NA,NA
46498,59,"07.05.2014","Trimborn",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50620,60,"06.02.2015","Krenz",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51803,60,"31.12.2014","Berger",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51806,60,"03.02.2015","Berger",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51902,60,"08.04.2015","Filipiak",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51902,60,"11.02.2015","Filipiak",11,8,3,3.064,2.337,9.1,18.2,9.1,NA,NA,9.1,9.1,NA,9.1,9.1,27.3,NA
52343,60,"21.12.2014","Aytimur",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52660,60,"31.03.2015","Sorge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52660,60,"10.02.2015","Sorge",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52660,62,"16.02.2016","Sorge",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53658,60,"16.04.2015","Trimborn",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53985,61,"06.04.2015","Berger",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54322,61,"27.03.2015","Filipiak",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55379,61,"29.09.2015","Sorge",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55379,61,"04.08.2015","Sorge",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55383,61,"31.05.2015","Sorge",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55613,61,"01.05.2015","Trimborn",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57135,62,"29.01.2016","Berger",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57319,61,"23.05.2015","Vollmer",20,15,5,2.97,2.293,5,5,15,15,5,10,10,5,NA,5,25,NA
59031,62,"11.02.2016","Engel",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59031,62,"04.02.2016","Engel",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60964,62,"16.12.2015","Werner",32,30,2,2.809,2.663,3.1,12.5,6.3,15.6,6.3,3.1,9.4,12.5,12.5,12.5,6.3,NA
61249,61,"10.07.2015","Rau",12,12,0,2,2,8.3,16.7,16.7,16.7,16.7,16.7,8.3,NA,NA,NA,NA,NA
62761,62,"23.01.2016","Strulik",12,11,1,2.725,2.518,8.3,8.3,8.3,25,NA,NA,8.3,8.3,16.7,8.3,8.3,NA
53901,61,"10.07.2015","Herwartz",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53901,62,"05.02.2016","Herwartz",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52641,61,"16.07.2015","Kolbe",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
51795,60,"11.02.2015","Kneib",19,19,0,1.821,1.821,15.8,10.5,21.1,26.3,21.1,NA,5.3,NA,NA,NA,NA,NA
51795,61,"25.10.2015","Engel",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61425,62,"08.01.2016","Vollmer",10,6,4,2.93,1.55,30,NA,10,NA,20,NA,NA,NA,NA,NA,40,NA
61031,62,"02.11.2015","Wyss",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,52,"22.02.2011","Schumann",49,40,9,2.945,2.482,2,NA,NA,4.1,4.1,6.1,2,2,NA,NA,18.4,NA
202,54,"21.02.2012","Schumann",49,41,8,2.939,2.537,NA,NA,NA,4.1,6.1,6.1,6.1,6.1,NA,NA,16.3,NA
202,56,"19.02.2013","Schumann",45,37,8,2.784,2.305,NA,NA,8.9,11.1,NA,8.9,4.4,NA,2.2,NA,17.8,NA
202,58,"18.02.2014","Schumann",56,46,10,2.825,2.352,NA,3.6,8.9,17.9,16.1,25,7.1,3.6,NA,NA,17.9,NA
202,60,"17.02.2015","Schumann",57,53,4,2.44,2.247,3.5,1.8,10.5,19.3,33.3,14,8.8,1.8,NA,NA,7,NA
203,53,"01.12.2011","Schumann",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"12.08.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,53,"18.07.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,55,"03.12.2012","Schumann",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,55,"30.07.2012","Schumann",56,51,5,3.075,2.886,NA,NA,5.4,1.8,10.7,21.4,26.8,14.3,8.9,1.8,8.9,NA
203,57,"22.07.2013","Schumann",47,42,5,3.138,2.917,NA,2.1,2.1,6.4,4.3,17,31.9,12.8,10.6,2.1,10.6,NA
203,58,"02.12.2013","Schumann",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,59,"04.08.2014","Schumann",56,49,7,3.141,2.876,1.8,5.4,5.4,NA,19.6,10.7,8.9,8.9,12.5,14.3,12.5,NA
203,61,"20.07.2015","Schumann",40,34,6,3.135,2.806,2.5,NA,2.5,12.5,10,15,15,12.5,10,5,15,NA
302,52,"31.03.2011","Kolbe",16,15,1,2.2,2.013,NA,18.8,12.5,25,25,6.3,6.3,NA,NA,NA,6.3,NA
302,52,"17.02.2011","Kolbe",20,20,0,2.415,2.415,5,10,10,15,15,5,30,NA,5,5,NA,NA
302,53,"06.10.2011","Kolbe",28,28,0,2.254,2.254,NA,10.7,10.7,21.4,21.4,28.6,3.6,NA,3.6,NA,NA,NA
302,53,"28.07.2011","Kolbe",43,39,4,2.263,1.982,2.3,4.7,18.6,44.2,16.3,NA,4.7,NA,NA,NA,9.3,NA
302,54,"12.04.2012","Kolbe",23,20,3,2.387,1.995,NA,8.7,39.1,13,8.7,8.7,8.7,NA,NA,NA,13,NA
302,54,"27.02.2012","Kolbe",15,11,4,2.667,1.818,6.7,20,13.3,13.3,6.7,13.3,NA,NA,NA,NA,26.7,NA
302,55,"11.10.2012","Kolbe",39,32,7,2.508,1.962,12.8,12.8,7.7,17.9,15.4,5.1,5.1,2.6,2.6,NA,17.9,NA
302,55,"02.08.2012","Kolbe",35,33,2,1.994,1.812,17.1,14.3,25.7,11.4,8.6,11.4,2.9,2.9,NA,NA,5.7,NA
302,56,"28.03.2013","Kolbe",27,26,1,2.07,1.958,18.5,14.8,22.2,7.4,3.7,18.5,3.7,NA,3.7,3.7,3.7,NA
302,56,"21.02.2013","Kolbe",17,16,1,2.012,1.825,17.6,11.8,11.8,17.6,29.4,5.9,NA,NA,NA,NA,5.9,NA
302,57,"26.09.2013","Kolbe",46,41,5,2.272,1.939,6.5,13,21.7,30.4,2.2,6.5,4.3,2.2,NA,2.2,10.9,NA
302,57,"25.07.2013","Kolbe",18,13,5,2.661,1.762,16.7,16.7,5.6,16.7,5.6,5.6,NA,5.6,NA,NA,27.8,NA
302,58,"31.03.2014","Kolbe",27,23,4,2.359,1.9,3.7,18.5,22.2,22.2,7.4,3.7,3.7,NA,3.7,NA,14.8,NA
302,58,"03.02.2014","Kolbe",29,24,5,2.693,2.212,10.3,13.8,13.8,13.8,3.4,NA,6.9,3.4,17.2,NA,17.2,NA
302,59,"18.09.2014","Kolbe",43,38,5,2.281,1.924,23.3,7,14,14,9.3,9.3,4.7,2.3,2.3,2.3,11.6,NA
302,59,"07.08.2014","Kolbe",18,14,4,2.933,2.343,11.1,11.1,11.1,5.6,NA,5.6,16.7,NA,16.7,NA,22.2,NA
302,60,"30.03.2015","Kolbe",26,24,2,1.977,1.725,15.4,26.9,23.1,7.7,NA,11.5,7.7,NA,NA,NA,7.7,NA
302,60,"02.02.2015","Kolbe",19,17,2,1.963,1.606,21.1,21.1,21.1,10.5,10.5,5.3,NA,NA,NA,NA,10.5,NA
302,61,"10.09.2015","Kolbe",59,46,13,2.929,2.343,11.9,3.4,8.5,8.5,6.8,11.9,15.3,6.8,3.4,1.7,22,NA
302,61,"23.07.2015","Kolbe",28,23,5,2.65,2.139,14.3,21.4,3.6,7.1,7.1,7.1,3.6,3.6,7.1,7.1,17.9,NA
302,62,"25.01.2016","Kolbe",59,51,8,2.336,1.918,18.6,11.9,13.6,11.9,10.2,5.1,8.5,6.8,NA,NA,13.6,NA
303,54,"19.11.2012","Kolbe",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,56,"05.04.2013","Kolbe",29,25,4,2.197,1.748,NA,27.6,37.9,6.9,6.9,3.4,NA,3.4,NA,NA,13.8,NA
303,58,"31.01.2014","Kolbe",19,19,0,1.911,1.911,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,60,"30.01.2015","Kolbe",23,22,1,2.026,1.891,NA,26.1,30.4,17.4,8.7,NA,8.7,4.3,NA,NA,4.3,NA
303,62,"01.02.2016","Kolbe",22,22,0,1.809,1.809,18.2,4.5,22.7,36.4,9.1,9.1,NA,NA,NA,NA,NA,NA
377,53,"21.06.2011","Schumann",11,10,1,2.691,2.46,NA,18.2,NA,27.3,NA,NA,27.3,9.1,9.1,NA,9.1,NA
377,55,"03.07.2012","Schumann",15,10,5,3.473,2.71,NA,6.7,6.7,NA,6.7,26.7,NA,6.7,6.7,6.7,33.3,NA
377,57,"03.06.2013","Schumann",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,59,"16.05.2014","Schumann",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,61,"12.05.2015","Schumann",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,52,"29.04.2011","Schumann",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,52,"18.01.2011","Schumann",71,69,2,2.217,2.135,5.6,7,21.1,19.7,18.3,9.9,8.5,1.4,4.2,NA,2.8,1.4
312,52,"21.02.2011","Kolbe",17,14,3,2.494,1.957,11.8,11.8,17.6,17.6,5.9,11.8,NA,NA,NA,5.9,17.6,NA
312,53,"29.09.2011","Kolbe",10,9,1,1.73,1.367,40,30,10,NA,NA,10,NA,NA,NA,NA,10,NA
312,53,"22.07.2011","Kolbe",18,17,1,2.083,1.912,11.1,11.1,16.7,16.7,33.3,NA,5.6,NA,NA,NA,5.6,NA
312,54,"29.03.2012","Kolbe",14,14,0,1.714,1.714,14.3,28.6,21.4,21.4,NA,7.1,7.1,NA,NA,NA,NA,NA
312,54,"23.02.2012","Kolbe",17,16,1,2.153,1.975,5.9,23.5,17.6,11.8,11.8,11.8,5.9,5.9,NA,NA,5.9,NA
312,55,"27.09.2012","Kolbe",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,55,"26.07.2012","Kolbe",19,18,1,2.305,2.156,NA,21.1,10.5,26.3,10.5,NA,15.8,10.5,NA,NA,5.3,NA
312,56,"21.03.2013","Kolbe",15,13,2,2.4,2,6.7,13.3,20,6.7,20,13.3,6.7,NA,NA,NA,13.3,NA
312,56,"21.02.2013","Kolbe",12,10,2,2.667,2.2,NA,16.7,8.3,25,8.3,8.3,8.3,NA,8.3,NA,16.7,NA
